,CompetitionId,Title,HostSegmentTitle,URL,CompetitionDurationDays,RewardQuantity,TotalSubmissions,NumberOfTeams,EvaluationAlgorithmName,EvaluationAlgorithmIsMax,BestPublicScore,Top25PublicScore,MedianPublicScore,BestPrivateScore,Top25PrivateScore,MedianPrivateScore
11,2478,Stay Alert! The Ford Challenge,Featured,https://www.kaggle.com/competitions/stayalert,49,950.0,1402,212,Area Under Receiver Operating Characteristic Curve,True,0.795171140027969,0.7620162878076611,0.7341144979000092,0.8611509799957275,0.7730690240859985,0.7418310046195984
12,2479,Deloitte/FIDE Chess Rating Challenge,Featured,https://www.kaggle.com/competitions/ChessRatings2,86,10000.0,1563,188,Capped Binomial Deviance,False,0.246260362800895,0.25639296627861885,0.25993568864915917,0.246462692082351,0.25692205354195974,0.2601994904725151
13,2487,Mapping Dark Matter,Featured,https://www.kaggle.com/competitions/mdm,86,3000.0,729,75,Root Mean Squared Error,False,0.01506771519780036,0.0154408175571995,0.017581006800347,0.01515475437183473,0.0155201573707471,0.0176830728312988
14,2488,ICDAR 2011 - Arabic Writer Identification,Featured,https://www.kaggle.com/competitions/WIC2011,41,1000.0,139,30,Mean Absolute Error,False,0.0,0.0046296296296296,0.0138888888888889,0.0,0.008008008008008,0.018018018018018
15,2489,Don't Overfit!,Featured,https://www.kaggle.com/competitions/overfitting,76,500.0,3775,294,Area Under Receiver Operating Characteristic Curve,True,0.9711970744833583,0.8927653249161149,0.842224840638921,0.965602561101107,0.8887180243435664,0.8398744090124086
16,2496,Heritage Health Prize,Featured,https://www.kaggle.com/competitions/hhp,730,500000.0,25308,1809,Root Mean Squared Logarithmic Error,False,0.4582707360871428,0.46308156499810327,0.4701529722018837,0.4611968576473885,0.4706541733937455,0.4786577635625466
17,2499,Wikipedia's Participation Challenge,Featured,https://www.kaggle.com/competitions/wikichallenge,84,10000.0,1020,99,Root Mean Squared Logarithmic Error,False,0.86337166818195,0.91576787133102,1.0020735799788123,0.8689167897665322,0.9177643240289508,1.0052634179073752
18,2509,Allstate Claim Prediction Challenge,Featured,https://www.kaggle.com/competitions/ClaimPredictionChallenge,91,10000.0,1278,110,Normalized Gini Index,True,0.15599566952684882,0.08999822407942096,0.0556184554824988,0.1316556422613687,0.0801284469737876,0.0510481434889921
19,2518,dunnhumby's Shopper Challenge,Featured,https://www.kaggle.com/competitions/dunnhumbychallenge,63,10000.0,1871,295,% Correct Visits,True,18.633333333333333,15.5,13.2,18.9,16.125,13.871428571428572
20,2549,Semi-Supervised Feature Learning,Featured,https://www.kaggle.com/competitions/SemiSupervisedFeatureLearning,23,500.0,229,29,Area Under Receiver Operating Characteristic Curve,True,0.9974171419622304,0.9925890787596179,0.986543487967915,0.9977076172182991,0.9935258910606883,0.9895273821420056
21,2551,Give Me Some Credit,Featured,https://www.kaggle.com/competitions/GiveMeSomeCredit,87,5000.0,7722,5134,Area Under Receiver Operating Characteristic Curve,True,0.8646745249322542,0.8601180540914095,0.8524762748372081,0.8701122842051939,0.866119646660698,0.8583177018809712
22,2552,UCL CoMPLEX MRes module,Community,https://www.kaggle.com/competitions/UCL,312,,181,22,Mean Consequential Error,True,68.75,65.38459777832031,62.01919937133789,67.91909790039062,64.8843994140625,62.283199310302734
23,2554,UCL Applied Machine Learning 2,Community,https://www.kaggle.com/competitions/UCLAML2p1,952,,148,16,Root Mean Squared Error,False,0.0819666013121604,0.09671565331518647,0.164071999490261,0.0821316018700599,0.0968023985624313,0.16403300315141675
24,2555,UW STAT331 Linear Models Contest,Community,https://www.kaggle.com/competitions/stat331w11,14,,1959,322,Root Mean Squared Error,False,2.637550115585327,2.9877099990844727,3.183540105819702,3.041029930114746,3.265000104904175,3.4393599033355717
25,2558,UMICH SI650 - Sentiment Classification,Community,https://www.kaggle.com/competitions/si650winter11,18,,161,28,Mean Consequential Error,True,94.34190368652344,90.66570281982422,86.7020034790039,93.80670166015624,90.6449966430664,86.70279693603516
26,2559,Erasmus University Rotterdam - Econometrie 2  - Prediction Competition,Community,https://www.kaggle.com/competitions/ectrie2,9,,168,44,Root Mean Squared Error,False,1.2020000219345093,1.3241524696350098,1.4851449728012085,1.1376700401306152,1.224212497472763,1.3735750317573547
27,2564,Don't Get Kicked!,Featured,https://www.kaggle.com/competitions/DontGetKicked,97,10000.0,7261,2692,Gini Index,True,0.271343091304055,0.2358562939934648,0.158866179094569,0.2689293541653742,0.23516009302105528,0.1589658549840561
28,2589,Algorithmic Trading Challenge,Featured,https://www.kaggle.com/competitions/AlgorithmicTradingChallenge,58,10000.0,1406,128,Root Mean Squared Error,False,0.7545758347186801,0.7794307420671146,0.8078987079741337,0.7693781412218785,0.7938626545603951,0.8257085146211085
29,2602,CHALEARN Gesture Challenge,Featured,https://www.kaggle.com/competitions/GestureChallenge,125,10000.0,539,55,Gesture Normalized Levenshtein Mean,False,0.22576008844665557,0.3615257048092869,0.5041459369817579,0.0172413793103448,1.0,1.0
30,2606,What Do You Know?,Featured,https://www.kaggle.com/competitions/WhatDoYouKnow,103,5000.0,1746,276,Capped Binomial Deviance,False,0.2451542215046808,0.25498420557562373,0.26160006500974814,0.2459630361522645,0.2559167361098721,0.26249401452557586
31,2609,Photo Quality Prediction,Featured,https://www.kaggle.com/competitions/PhotoQualityPrediction,22,5000.0,1356,233,Capped Binomial Deviance,False,0.1835215434155637,0.20060257604626486,0.2237165376790721,0.1841213297783059,0.19832942327833544,0.2235283756411624
32,2658,First International Competition of Time Series Forecasting,Community,https://www.kaggle.com/competitions/FirstInternationalCompetitionofTimeSeriesForecasting2,81,,134,16,SMAPE,False,11.87613459348532,13.884377036167436,16.783339006562063,13.8216515361084,16.3499170280268,18.66575332121378
33,2667,The Hewlett Foundation: Automated Essay Scoring,Featured,https://www.kaggle.com/competitions/asap-aes,80,100000.0,2493,172,WeightedMeanQuadraticWeightedKappa,True,0.8013470760495292,0.7653647493642302,0.7023019987180293,0.8156651260173833,0.1070141639701598,0.0
34,2711,Mineria de Datos Uniandes,Community,https://www.kaggle.com/competitions/MineriadeDatosUniandes,141,,435,24,Area Under Receiver Operating Characteristic Curve,True,0.7464160560688117,0.7390357863438463,0.7033556334289052,0.6950737197637732,0.686980472858183,0.6550465559422005
35,2730,UCI Math77B: Collaborative Filtering,Community,https://www.kaggle.com/competitions/uci77B,1244,,986,76,Root Mean Squared Error,False,4.668741987952514,4.740651802818898,4.9288646281573705,4.529738260004448,4.611554155151444,4.787312148667739
36,2732,Benchmark Bond Trade Price Challenge,Featured,https://www.kaggle.com/competitions/benchmark-bond-trade-price-challenge,94,17500.0,2778,281,Weighted Mean Absolute Error,False,0.683617791069934,0.7880044842098433,0.8556845337344268,0.6797039235543829,0.7861930587121022,0.8669963022023444
37,2742,Eye Movements Verification and Identification Competition,Research,https://www.kaggle.com/competitions/emvic,26,0.0,456,55,Multiclass Loss (Deprecated),False,0.1183710653966519,0.5447993241127559,1.14554434608007,0.2320590870238033,0.9224495036460008,1.4578609409660368
38,2748,"KDD Cup 2012, Track 1",Featured,https://www.kaggle.com/competitions/kddcup2012-track1,102,8000.0,13075,888,MAP@3,True,0.3882152210062621,0.3503327357443858,0.3300284930286046,0.3736750747407191,0.3372535288149003,0.3115988287667958
39,2749,"KDD Cup 2012, Track 2",Featured,https://www.kaggle.com/competitions/kddcup2012-track2,102,8000.0,5276,218,KddCtrAuc,True,0.7908715000475683,0.7700737023055584,0.7409296027267384,0.7931307024044887,0.7701102358186833,0.7392986941682999
40,2752,Обнаружение веб-спама,Community,https://www.kaggle.com/competitions/webspam,102,,81,7,Area Under Receiver Operating Characteristic Curve,True,0.7589684767582879,0.7328401024484154,0.711921077404527,1.0,1.0,1.0
41,2758,GigaOM WordPress Challenge: Splunk Innovation Prospect,Featured,https://www.kaggle.com/competitions/predict-wordpress-likes,79,25000.0,693,81,Mean Average Precision at K,True,0.3500579021554829,0.31963925381225644,0.304770539892548,0.3696621738628661,0.0,0.0
42,2762,ICFHR 2012 - Arabic Writer Identification,Research,https://www.kaggle.com/competitions/awic2012,54,1000.0,576,54,Categorization Accuracy,True,1.0,0.9113924050632912,0.8481012658227848,1.0,0.8859060402684564,0.8389261744966443
43,2780,Predicting a Biological Response,Featured,https://www.kaggle.com/competitions/bioresponse,91,20000.0,8819,3549,Log Loss,False,0.41552952874950366,0.43366113226948244,0.45791819666668787,0.37583812197940475,0.3922974210052956,0.4147392247881277
44,2799,Million Song Dataset Challenge,Research,https://www.kaggle.com/competitions/msdchallenge,105,,996,171,Mean Average Precision at K,True,0.11760955123965398,0.0788202381714452,0.027703032075506,0.11634248243778438,0.07879949176404352,0.02766353702846655
45,2831,Ecopetrol,Community,https://www.kaggle.com/competitions/ecopetrol,3,,3,1,Area Under Receiver Operating Characteristic Curve,True,0.4630457142857142,0.4604571428571428,0.45722142857142856,0.49007971104334613,0.4858177718629975,0.48049034788756173
46,2840,Online Product Sales,Featured,https://www.kaggle.com/competitions/online-sales,60,22500.0,3755,410,Root Mean Squared Logarithmic Error,False,0.5653932019462992,0.6426588009224719,0.7194800347861589,0.553248361111546,0.6255796067557549,0.7063709057866354
47,2860,Psychopathy Prediction Based on Twitter Usage,Research,https://www.kaggle.com/competitions/twitter-psychopathy-prediction,46,1000.0,1069,113,Mean Columnwise Average Precision,True,0.8460335003004328,0.8417377268022644,0.8388364016444739,0.8836393153297374,0.8669967694903652,0.8608908051565001
48,2863,Raising Money to Fund an Organizational Mission,Featured,https://www.kaggle.com/competitions/Raising-Money-to-Fund-an-Organizational-Mission,62,10000.0,205,32,AverageAmongTop{P},True,0.7745358934463545,0.730226560669943,0.7151511893415912,0.7981068866973885,0.7602850694801535,0.7445462442671867
49,2888,CHALEARN Gesture Challenge 2,Research,https://www.kaggle.com/competitions/GestureChallenge2,126,10000.0,366,38,Gesture Normalized Levenshtein Mean,False,0.01934770591487,0.3443891652846876,0.4621337755666114,0.0709927897947864,0.25929007210205207,1.0
50,2889,EMC Data Science Global Hackathon (Air Quality Prediction),Featured,https://www.kaggle.com/competitions/dsg-hackathon,1,7030.0,734,120,Mean Absolute Error,False,0.1951510249842749,0.2442597222425803,0.2567098956479887,0.2105852780396099,0.2605084081508065,0.2754303780091061
51,2895,Personality Prediction Based on Twitter Stream,Research,https://www.kaggle.com/competitions/twitter-personality-prediction,52,500.0,642,93,Mean Columnwise Average Precision,True,0.8644145140891483,0.8599625149567837,0.8556519358628888,0.8639508588610763,0.8605910957126804,0.85762141745356
52,2917,CPROD1: Consumer PRODucts contest #1,Research,https://www.kaggle.com/competitions/cprod1,84,10000.0,291,36,F-Score Variant (Micro),True,0.3149462441981623,0.1823204419889502,0.0788043478260869,0.5754716981132075,0.0142180094786729,0.0
53,2947,Facebook Recruiting Competition,Recruitment,https://www.kaggle.com/competitions/FacebookRecruiting,35,0.0,3550,466,Mean Average Precision at K,True,0.7279463873990912,0.6940954420628307,0.6443605499705904,0.7298515357927351,0.6958742646871344,0.6458347433887506
54,2958,EMC Israel Data Science Challenge,Research,https://www.kaggle.com/competitions/emc-data-science,75,10000.0,663,96,Multiclass Loss (Deprecated),False,0.1953960525164542,0.4945514512355076,0.9972851589000786,0.2026247339899556,0.5093888811472693,1.001200462081608
55,2959,The Hewlett Foundation: Short Answer Scoring,Featured,https://www.kaggle.com/competitions/asap-sas,72,100000.0,1879,158,WeightedMeanQuadraticWeightedKappa,True,0.7578158143106039,0.7158970590250466,0.6653407758431983,0.748990939830226,0.0,0.0
56,2963,EMI Music Data Science Hackathon - July 21st - 24 hours,Featured,https://www.kaggle.com/competitions/MusicHackathon,0,10000.0,1319,147,Root Mean Squared Error,False,13.120830239642508,13.763705089140124,15.85665396853918,13.17061903231402,13.796269432757525,15.908145130416608
57,2969,Belkin Energy Disaggregation Competition,Featured,https://www.kaggle.com/competitions/belkin-energy-disaggregation-competition,120,25000.0,1526,182,BelkinHammingLoss,False,0.08220573141347765,0.0857267110420312,0.0863215179518933,0.07068558964523992,0.07173979355051785,0.0717903036112966
58,2975,Merck Molecular Activity Challenge,Featured,https://www.kaggle.com/competitions/MerckActivity,61,40000.0,2979,300,DataSetWeightedRSquared,True,0.5013050653434203,0.4438339981024937,0.41387742243392267,0.4995971176867303,0.4445532056083482,0.4148377083391336
59,2984,Practice Fusion Diabetes Classification,Research,https://www.kaggle.com/competitions/pf2012-diabetes,62,10000.0,2161,180,Log Loss,False,0.3672328420897594,0.3879030419353135,0.4085517644763028,0.34214837088001476,0.3671917196994984,0.38874205333037
60,3023,Detecting Insults in Social Commentary,Recruitment,https://www.kaggle.com/competitions/detecting-insults-in-social-commentary,3,10000.0,173,68,Area Under Receiver Operating Characteristic Curve,True,0.0,0.0,0.0,0.8358275482173183,0.7900724522637724,0.7585854649661713
61,3043,Predict Closed Questions on Stack Overflow,Featured,https://www.kaggle.com/competitions/predict-closed-questions-on-stack-overflow,74,20000.0,1425,179,Multiclass Loss (Deprecated),False,0.16716634296149296,0.18766673656365251,0.21169912814170525,0.2983663387594454,99.0,99.0
62,3046,Job Recommendation Challenge,Featured,https://www.kaggle.com/competitions/job-recommendation,64,20000.0,686,85,Mean Average Precision at K,True,0.16583712239396942,0.1297653276415225,0.0884763528035536,0.1828074745095921,0.1315149073610176,0.08881474381070245
63,3064,Data Mining Hackathon on BIG DATA (7GB) Best Buy mobile web site,Research,https://www.kaggle.com/competitions/acm-sf-chapter-hackathon-big,42,1000.0,143,29,Mean Average Precision at K,True,0.6003184539221851,0.5691815412525534,0.54986768614803,0.601320258522878,0.5701853337097612,0.5515727872954794
64,3065,Global Energy Forecasting Competition 2012 - Load Forecasting,Research,https://www.kaggle.com/competitions/global-energy-forecasting-competition-2012-load-forecasting,59,7500.0,969,111,Weighted Root Mean Squared Error,False,48836.737848470366,84725.25517930168,112542.8387523779,54441.45628172109,86535.04527285381,108882.49690200346
65,3066,Global Energy Forecasting Competition 2012 - Wind Forecasting,Research,https://www.kaggle.com/competitions/GEF2012-wind-forecasting,54,7500.0,1396,164,Root Mean Squared Error,False,0.1457363484724684,0.16263687991467227,0.18229525463187574,0.1456660465846488,0.16285815016381355,0.1813767098155549
66,3080,Data Mining Hackathon on (20 mb) Best Buy mobile web site - ACM SF Bay Area Chapter,Research,https://www.kaggle.com/competitions/acm-sf-chapter-hackathon-small,42,600.0,779,113,Mean Average Precision at K,True,0.7880004721435321,0.7511850802644007,0.7264966949952788,0.7892088821742697,0.7505787419542587,0.7265229844357285
67,3084,Observing Dark Worlds,Recruitment,https://www.kaggle.com/competitions/DarkWorlds,65,20000.0,3535,401,DarkWorldsMetric,False,0.8842955471383003,0.9925473214392766,1.0841076007560402,0.7970294994883438,0.9114763302775132,1.007580736417667
68,3108,U.S. Census Return Rate Challenge,Featured,https://www.kaggle.com/competitions/us-census-challenge,71,25000.0,2666,246,Normalized Weighted Mean Absolute Error,False,2.538758747258655,3.179818637697843,3.4811755960747464,2.544058450860258,3.18733191322658,3.4797074650487767
69,3126,Algorithmic composition,Community,https://www.kaggle.com/competitions/algorithmic-composition,58,,1545,101,Area Under Receiver Operating Characteristic Curve,True,0.7096353915032048,0.6801542822172835,0.6622781589203466,0.0,0.0,0.0
70,3152,Berovingen op straat in Rotterdam - is er een patroon?,Community,https://www.kaggle.com/competitions/berovingen-op-straat-in-rotterdam-is-er-een-patroon,56,,0,1,Log Loss,False,,,,,,
71,3154,Photometric Redshift Estimation 2012,Community,https://www.kaggle.com/competitions/photometric-redshift-estimation-2012,57,,22,9,Root Mean Squared Error,False,0.0434989836983636,0.06958772247243407,0.1159163335029927,0.0438540397006707,0.06868768165485134,0.1163844093265907
72,3163,Facebook II - Mapping the Internet,Recruitment,https://www.kaggle.com/competitions/facebook-ii,28,,840,115,Area Under Receiver Operating Characteristic Curve,True,0.8319637753151753,0.758813799500957,0.6533996316955882,0.8332471241809976,0.7614129083836794,0.6542263178605467
73,3175,Galaxy Zoo - The Galaxy Challenge,Research,https://www.kaggle.com/competitions/galaxy-zoo-the-galaxy-challenge,105,16000.0,3155,523,Root Mean Squared Error,False,0.074442463383884,0.0980877677266812,0.1174533370076642,0.0746734120644442,0.0976334826629001,0.1169510062013645
74,3193,"Image Classification: car, motorbike, bicycle",Community,https://www.kaggle.com/competitions/image-classification2,48,0.0,252,31,Categorization Accuracy,True,0.8333333333333334,0.706140350877193,0.6359649122807017,0.7935131195335277,0.6935131195335277,0.620262390670554
75,3198,Yelp Recruiting Competition,Recruitment,https://www.kaggle.com/competitions/yelp-recruiting,95,1.0,3831,479,Root Mean Squared Logarithmic Error,False,0.4377444852897987,0.4879547235442868,0.5418571207112767,0.4404874233896892,0.48804882039318953,0.5403262308756144
76,3209,GE Flight Quest,Featured,https://www.kaggle.com/competitions/flight,103,250000.0,3052,180,Mean Weighted Columnwise Root Mean Squared Error,False,5.986785806120298,7.190097389229831,8.650578199543366,7.9796337531332,99999999.0,99999999.0
77,3211,US Census Bureau (NDSU and UMN),Community,https://www.kaggle.com/competitions/us-census-bureau-ndsu-and-umn,12,0.0,111,11,Normalized Weighted Mean Absolute Error,False,3.1959679746100766,3.4581927825760457,3.934274488149672,3.1996032662217107,3.4718484518829578,3.9181453883550352
78,3235,Moscow Phystech: Learning To Rank 2012,Community,https://www.kaggle.com/competitions/moscow-phystech-learning-to-rank-2012,26,1.0,792,82,NDCG@10,True,0.4146446958305639,0.3577170954759084,0.2928511689074161,0.0,0.0,0.0
79,3238,UNN & Itseez: Machine Learning Competition (Classification),Community,https://www.kaggle.com/competitions/nnsu-itseez-machine-learning-competition,33,1.0,513,19,Categorization Accuracy,True,0.8826498422712934,0.8706624605678234,0.8649842271293375,0.8830704521556256,0.876130389064143,0.8717139852786541
80,3272,Predicting the Presence of Polymerase II,Community,https://www.kaggle.com/competitions/predicting-the-presence-of-polimerase-ii,17,,214,51,Categorization Accuracy,True,0.5691051805337519,0.5043799058084772,0.4661224489795918,0.6555656108597285,0.5654298642533937,0.5482051282051282
81,3273,Price Change Prediction of Electronics in Online Shopping,Community,https://www.kaggle.com/competitions/price-change-prediction-of-electronics-in-online-shopping,7,,56,35,AverageAmongTop{P},True,0.3888888888888889,0.3333333333333333,0.2222222222222222,0.5,0.3888888888888889,0.2777777777777778
82,3288,Event Recommendation Engine Challenge,Featured,https://www.kaggle.com/competitions/event-recommendation-engine-challenge,40,5000.0,3019,241,Mean Average Precision at K,True,0.7287648054145517,0.5905245346869714,0.471404399323181,0.633550847457627,0.5555367231638416,0.4925706214689266
83,3294,Traveling Santa Problem,Featured,https://www.kaggle.com/competitions/traveling-santa-problem,35,3000.0,3595,359,Traveling Santa Metric,False,6526972.382772624,6840642.591972822,7531295.977860726,6526972.382772624,6840642.591972822,7531295.977860726
84,3316,Blue Book for Bulldozers,Featured,https://www.kaggle.com/competitions/bluebook-for-bulldozers,82,10000.0,4852,509,Root Mean Squared Logarithmic Error,False,0.2282342791354846,0.24926603778673434,0.2687094667636169,0.2236047275406633,999999.0,999999.0
85,3337,Just the Basics - Strata 2013,Getting Started,https://www.kaggle.com/competitions/just-the-basics-strata-2013,7,0.0,290,61,Area Under Receiver Operating Characteristic Curve,True,0.9707500306099246,0.96213989610117,0.9530137657203828,0.9770200765149852,0.9696485165108242,0.9595131705174584
86,3338,Amazon.com - Employee Access Challenge,Featured,https://www.kaggle.com/competitions/amazon-employee-access-challenge,63,5000.0,16870,3517,Area Under Receiver Operating Characteristic Curve,True,0.9304068404812736,0.8981060026700787,0.8657936248438816,0.9246043205150388,0.8934307352271768,0.8617852978838244
87,3342,Job Salary Prediction,Featured,https://www.kaggle.com/competitions/job-salary-prediction,49,6000.0,2863,303,Mean Absolute Error,False,4493.503038549462,6259.845600324129,7445.624463319044,3464.559353809139,100000.0,100000.0
88,3346,Emotion and identity detection from face images,Community,https://www.kaggle.com/competitions/facial-keypoints-detector,38,1.0,206,17,Categorization Accuracy,True,0.4702290076335877,0.4106870229007633,0.3633587786259541,0.5098934550989346,0.42846270928462704,0.4063926940639269
89,3353,The Marinexplore and Cornell University Whale Detection Challenge,Featured,https://www.kaggle.com/competitions/whale-detection-challenge,59,10000.0,3293,253,Area Under Receiver Operating Characteristic Curve,True,0.9841027996179,0.9600988903380931,0.9343003761807955,0.9838433274450974,0.9601776413759038,0.9337767010117178
90,3354,AMS 2013-2014 Solar Energy Prediction Contest,Research,https://www.kaggle.com/competitions/ams-2014-solar-energy-prediction-contest,130,1000.0,2506,307,Mean Absolute Error,False,1878057.0607180535,2024887.6642647048,2192328.826363848,2102072.1531125475,2264987.594080003,2448156.593899049
91,3362,Dogs vs. Cats,Playground,https://www.kaggle.com/competitions/dogs-vs-cats,129,,1218,389,Categorization Accuracy,True,0.9906666666666668,0.9504,0.8056,0.9931428571428572,0.9528,0.8099428571428572
92,3364,Challenges in Representation Learning: Facial Expression Recognition Challenge,Research,https://www.kaggle.com/competitions/challenges-in-representation-learning-facial-expression-recognition-challenge,42,500.0,190,63,Categorization Accuracy,True,0.6976873780997492,0.532808581777654,0.3740596266369462,0.7116188353301756,0.5400529395374757,0.3740596266369462
93,3366,Challenges in Representation Learning: The Black Box Learning Challenge,Research,https://www.kaggle.com/competitions/challenges-in-representation-learning-the-black-box-learning-challenge,42,500.0,1919,252,Categorization Accuracy,True,0.7332,0.5998,0.5122,0.7292,0.5934,0.5124
94,3370,Cause-effect pairs,Research,https://www.kaggle.com/competitions/cause-effect-pairs,157,10000.0,4576,297,Bidirectional AUC for Cause Effect Pairs,True,1.0,0.7269181693197627,0.5454153381522162,0.8258863760007957,0.0,0.0
95,3377,ICDAR2013 - Gender Prediction from Handwriting,Research,https://www.kaggle.com/competitions/icdar2013-gender-prediction-from-handwriting,40,1000.0,1877,203,Log Loss,False,0.3723269467415417,0.4831975876384268,0.5447416157515491,0.4501478654713874,0.5441703414502634,0.6023147755446915
96,3384,email-author-prediction-2013,Community,https://www.kaggle.com/competitions/email-author-prediction-2013,16,1.0,305,43,Categorization Accuracy,True,1.0,0.7403656126482213,0.6096837944664032,0.9026679841897232,0.7080039525691699,0.466403162055336
97,3385,ICDAR2013 - Handwriting Stroke Recovery from Offline Data,Research,https://www.kaggle.com/competitions/icdar2013-stroke-recovery-from-offline-data,31,1000.0,241,46,Root Mean Squared Error,False,0.2448262213273736,0.2565643862466736,0.2627464336457311,0.239200452321494,0.25258249327641635,0.2614599781712407
98,3386,Multi-modal Gesture Recognition,Research,https://www.kaggle.com/competitions/multi-modal-gesture-recognition,65,10000.0,242,66,Gesture Normalized Levenshtein Mean,False,0.0,0.5655116002379535,1.0516061867935753,0.0,0.9278143274853802,999999.0
99,3403,See Click Predict Fix - Hackathon,Featured,https://www.kaggle.com/competitions/the-seeclickfix-311-challenge,0,1000.0,1051,105,Root Mean Squared Logarithmic Error,False,0.4140438840815587,0.4636966495946887,0.5491320445475545,0.407380844877248,0.4569345012553342,0.5422528588334443
100,3412,Just the Basics - Strata 2013 After-party,Getting Started,https://www.kaggle.com/competitions/just-the-basics-the-after-party,2,,817,58,Area Under Receiver Operating Characteristic Curve,True,0.9760542932605693,0.9632418533872068,0.9587487537387838,0.978358048521134,0.9703387695188339,0.9663349090951121
101,3428,Data Science London + Scikit-learn,Getting Started,https://www.kaggle.com/competitions/data-science-london-scikit-learn,665,0.0,1472,4228,Categorization Accuracy,True,1.0,0.9172876304023844,0.8796572280178837,1.0,0.9240025332488916,0.8825205826472451
102,3438,Facial Keypoint Detection,Community,https://www.kaggle.com/competitions/facial-keypoint-detection,60,,126,14,Root Mean Squared Error,False,3.111249730542815,3.72205089603984,3.970924294491766,2.789321723995151,3.5239653497536354,3.7899410474653914
103,3439,Handwritten digits recognition,Community,https://www.kaggle.com/competitions/handwritten-digits-recognition,58,,517,73,Categorization Accuracy,True,1.0,0.9864652187598364,0.9675794774944916,0.0,0.0,0.0
104,3445,KDD Cup 2013 - Author-Paper Identification Challenge (Track 1),Featured,https://www.kaggle.com/competitions/kdd-cup-2013-author-paper-identification-challenge,69,7500.0,9420,643,MAP@{K}_OLD,True,0.985536621551459,0.9680714897919864,0.9004997254497019,0.9825925372083508,0.0,0.0
105,3446,KDD Cup 2013 - Author Disambiguation Challenge (Track 2),Featured,https://www.kaggle.com/competitions/kdd-cup-2013-author-disambiguation,54,7500.0,2304,337,F-Score (Micro),True,0.9829101643775588,0.9669788500896566,0.9559138561202196,0.9823318903924018,0.9663522996307541,0.9552869585147178
106,3467,Predict exported products,Community,https://www.kaggle.com/competitions/predict-exported-products,17,1.0,10,6,Categorization Accuracy,True,0.8930718762240502,0.8882809439874657,0.880072463768116,0.8924973886930408,0.8875416177046612,0.8800398224311268
107,3469,Influencers in Social Networks,Featured,https://www.kaggle.com/competitions/predict-who-is-more-influential-in-a-social-network,0,2350.0,2105,510,Area Under Receiver Operating Characteristic Curve,True,0.8701031132503751,0.8648639080442886,0.8557125984667622,0.8743350420747763,0.8670081927136764,0.8599555783526032
